alarm_id,device_id,start_timestamp,end_timestamp
4,404,3320,3320
3,400,3332,3332
4,404,3335,3335
2,263,3340,3340
0,141,3346,3346
2,141,3354,3354
5,457,3364,3364
10,457,3365,3365
3,400,3367,3367
2,141,3386,3386
3,400,3402,3402
3,400,3437,3437
3,400,3472,3472
10,457,3489,3489
3,400,3507,3507
9,348,3511,3511
8,348,3511,3511
5,324,3512,3512
9,324,3513,3513
7,322,3513,3513
11,322,3519,3519
16,348,3533,3533
3,400,3542,3542
8,348,3544,3544
4,406,3556,3556
16,348,3567,3567
3,400,3577,3577
8,348,3579,3579
0,381,3587,3587
9,348,3598,3598
8,348,3598,3598
18,59,3599,3599
5,324,3599,3599
9,324,3600,3600
14,348,3602,3602
3,400,3612,3612
6,263,3615,3615
0,263,3616,3616
2,263,3625,3625
3,400,3631,3631
2,263,3641,3641
4,404,3652,3652
4,404,3669,3669
0,141,3671,3671
2,141,3680,3680
7,154,3684,3684
6,154,3685,3685
13,154,3685,3685
2,154,3685,3685
2,141,3687,3687
11,154,3691,3691
0,227,3751,3751
0,3,3782,3782
0,376,3785,3785
7,3,3787,3787
3,400,3792,3792
0,443,3807,3807
2,227,3818,3818
3,400,3827,3827
6,3,3848,3848
3,400,3862,3862
2,443,3877,3877
4,406,3887,3887
3,400,3897,3897
0,381,3909,3909
6,263,3937,3937
0,263,3939,3939
4,404,3983,3983
0,141,3992,3992
2,141,4003,4003
4,404,4004,4004
1,95,4017,4017
3,95,4017,4017
2,141,4048,4048
0,3,4080,4080
3,400,4092,4092
3,400,4127,4127
6,154,4131,4131
3,400,4162,4162
5,210,4197,4197
3,400,4197,4197
9,210,4197,4197
4,406,4217,4217
3,400,4232,4232
0,381,4232,4232
9,210,4243,4243
5,210,4243,4243
6,263,4263,4263
0,263,4263,4263
3,400,4267,4267
2,263,4273,4273
3,400,4302,4302
2,263,4303,4303
4,404,4316,4316
0,141,4317,4317
2,141,4326,4326
3,400,4337,4337
4,404,4343,4343
2,141,4350,4350
3,400,4372,4372
3,400,4539,4539
4,406,4549,4549
0,381,4554,4554
6,263,4588,4588
0,263,4589,4589
8,348,4597,4597
2,263,4598,4598
5,324,4599,4599
2,263,4604,4604
0,141,4638,4638
4,404,4646,4646
2,141,4648,4648
2,141,4652,4652
4,404,4661,4661
4,404,4675,4675
7,322,4820,4820
11,322,4828,4828
5,457,4862,4862
10,457,4864,4864
0,381,4877,4877
4,406,4882,4882
6,263,4910,4910
1,121,4911,4911
3,121,4911,4911
0,263,4912,4912
1,38,4913,4913
3,38,4913,4913
3,42,4918,4918
1,42,4918,4918
3,462,4919,4919
1,462,4919,4919
2,263,4920,4920
3,296,4921,4921
1,296,4921,4921
0,141,4961,4961
2,263,4965,4965
2,141,4971,4971
4,404,4978,4978
3,173,4987,4987
1,463,4987,4987
1,173,4987,4987
3,463,4987,4987
1,70,4987,4987
3,70,4987,4987
2,154,4993,4993
21,154,4993,4993
13,154,4993,4993
3,205,4995,4995
1,205,4995,4995
3,394,4997,4997
1,394,4997,4997
2,141,5013,5013
4,110,5013,5013
4,110,5032,5032
4,110,5074,5074
4,110,5107,5107
4,110,5157,5157
4,110,5199,5199
0,381,5200,5200
4,406,5211,5211
6,263,5233,5233
0,263,5234,5234
2,263,5243,5243
4,110,5245,5245
2,263,5267,5267
4,110,5270,5270
0,141,5284,5284
2,141,5293,5293
4,404,5310,5310
2,141,5314,5314
4,404,5329,5329
0,381,5523,5523
4,406,5544,5544
6,263,5557,5557
0,263,5557,5557
2,263,5568,5568
0,141,5607,5607
4,404,5642,5642
4,110,5657,5657
0,381,5847,5847
4,406,5875,5875
6,263,5879,5879
0,263,5880,5880
2,263,5888,5888
2,263,5929,5929
0,141,5932,5932
2,141,5940,5940
4,404,5974,5974
2,141,5977,5977
4,404,5997,5997
1,361,6157,6157
3,361,6157,6157
0,381,6172,6172
6,263,6203,6203
0,263,6205,6205
4,406,6207,6207
2,263,6213,6213
6,29,6218,6218
13,29,6218,6218
5,449,6218,6218
7,29,6219,6219
2,29,6221,6221
2,263,6230,6230
0,141,6255,6255
2,141,6265,6265
2,141,6278,6278
4,404,6307,6307
6,99,6424,6424
13,99,6424,6424
7,99,6424,6424
2,99,6426,6426
11,99,6427,6427
0,381,6498,6498
6,263,6529,6529
0,263,6530,6530
4,406,6538,6538
0,141,6583,6583
2,141,6591,6591
7,29,6632,6632
2,141,6639,6639
4,404,6639,6639
1,150,6643,6643
1,234,6643,6643
3,150,6643,6643
3,234,6643,6643
1,67,6647,6647
3,67,6647,6647
3,99,6648,6648
1,99,6648,6648
1,258,6649,6649
3,258,6649,6649
3,122,6651,6651
1,122,6651,6651
1,445,6653,6653
3,445,6653,6653
1,211,6653,6653
3,211,6653,6653
3,135,6654,6654
1,135,6654,6654
3,317,6655,6655
3,271,6655,6655
1,317,6655,6655
1,271,6655,6655
5,449,6661,6661
7,29,6662,6662
4,404,6664,6664
3,156,6716,6716
1,156,6716,6716
3,112,6716,6716
1,112,6716,6716
1,43,6718,6718
3,468,6718,6718
3,43,6718,6718
1,264,6718,6718
1,468,6718,6718
3,264,6718,6718
1,431,6719,6719
3,213,6719,6719
1,95,6719,6719
3,6,6719,6719
1,213,6719,6719
3,95,6719,6719
1,6,6719,6719
3,431,6719,6719
1,332,6720,6720
3,332,6720,6720
1,419,6720,6720
3,419,6720,6720
3,12,6721,6721
1,278,6721,6721
3,438,6721,6721
1,438,6721,6721
3,278,6721,6721
1,12,6721,6721
3,379,6723,6723
1,379,6723,6723
1,273,6724,6724
3,273,6724,6724
3,90,6726,6726
1,90,6726,6726
1,247,6727,6727
3,247,6727,6727
3,294,6728,6728
1,280,6728,6728
1,414,6728,6728
1,263,6728,6728
3,307,6728,6728
3,280,6728,6728
3,414,6728,6728
3,263,6728,6728
1,307,6728,6728
1,294,6728,6728
1,19,6729,6729
3,388,6729,6729
3,432,6729,6729
3,19,6729,6729
1,388,6729,6729
1,432,6729,6729
3,218,6730,6730
1,372,6730,6730
1,218,6730,6730
3,372,6730,6730
19,139,6740,6740
7,139,6740,6740
13,43,6741,6741
6,43,6741,6741
7,43,6741,6741
7,139,6741,6741
18,324,6741,6741
10,139,6741,6741
21,43,6742,6742
11,139,6743,6743
2,43,6744,6744
11,43,6744,6744
7,449,6749,6749
11,449,6752,6752
13,258,6795,6795
2,258,6798,6798
11,29,6813,6813
0,381,6823,6823
6,263,6853,6853
0,263,6855,6855
2,263,6863,6863
4,406,6870,6870
11,43,6875,6875
6,99,6884,6884
2,263,6893,6893
0,258,6908,6908
0,141,6908,6908
6,258,6908,6908
2,141,6917,6917
8,348,6918,6918
5,324,6919,6919
11,139,6920,6920
7,21,6926,6926
9,348,6928,6928
9,324,6930,6930
11,21,6933,6933
2,141,6941,6941
4,404,6970,6970
11,139,6974,6974
8,348,6975,6975
5,324,6976,6976
11,43,6981,6981
4,404,6985,6985
11,139,6996,6996
11,43,7011,7011
6,29,7035,7035
18,414,7067,7067
0,127,7081,7081
4,110,7095,7095
4,110,7116,7116
4,110,7129,7129
0,381,7144,7144
2,127,7156,7156
4,110,7160,7160
6,194,7172,7172
7,194,7172,7172
13,194,7172,7172
18,348,7172,7172
5,68,7172,7172
9,68,7172,7172
9,194,7173,7173
2,194,7175,7175
0,263,7176,7176
6,263,7176,7176
14,194,7179,7179
2,263,7186,7186
2,263,7195,7195
4,406,7202,7202
13,414,7218,7218
2,414,7220,7220
0,141,7229,7229
2,141,7238,7238
2,141,7241,7241
4,414,7266,7266
4,404,7301,7301
4,404,7320,7320
11,449,7336,7336
6,43,7347,7347
9,348,7360,7360
8,348,7360,7360
5,324,7361,7361
9,324,7362,7362
6,414,7412,7412
8,384,7416,7416
9,384,7416,7416
7,384,7418,7418
0,381,7467,7467
5,260,7470,7470
9,260,7470,7470
9,449,7470,7470
8,449,7470,7470
4,110,7474,7474
14,449,7483,7483
15,449,7483,7483
6,194,7486,7486
6,263,7502,7502
0,263,7503,7503
2,263,7512,7512
4,406,7533,7533
0,141,7551,7551
2,263,7556,7556
2,141,7561,7561
8,384,7577,7577
8,384,7595,7595
9,384,7597,7597
2,141,7603,7603
4,404,7634,7634
7,29,7634,7634
5,449,7634,7634
11,29,7637,7637
4,404,7657,7657
6,29,7700,7700
13,29,7700,7700
5,449,7701,7701
7,29,7701,7701
8,449,7701,7701
2,29,7703,7703
11,29,7704,7704
8,449,7761,7761
5,449,7761,7761
1,150,7776,7776
3,150,7776,7776
0,381,7791,7791
6,263,7827,7827
0,263,7828,7828
2,263,7837,7837
2,263,7858,7858
4,406,7861,7861
0,141,7876,7876
2,141,7885,7885
2,141,7904,7904
4,404,7964,7964
18,298,8062,8062
6,29,8091,8091
0,381,8114,8114
0,263,8149,8149
6,263,8149,8149
4,406,8194,8194
0,141,8197,8197
19,449,8244,8244
10,449,8246,8246
5,457,8270,8270
4,404,8295,8295
3,439,8296,8296
1,439,8296,8296
1,241,8300,8300
3,198,8300,8300
3,241,8300,8300
1,198,8300,8300
4,404,8320,8320
7,56,8367,8367
11,56,8370,8370
0,381,8439,8439
6,263,8471,8471
0,263,8473,8473
9,451,8480,8480
5,451,8480,8480
2,263,8481,8481
7,451,8487,8487
9,451,8491,8491
5,451,8491,8491
5,451,8493,8493
9,451,8493,8493
8,451,8500,8500
8,348,8503,8503
5,324,8504,8504
9,324,8504,8504
9,348,8508,8508
16,348,8510,8510
7,348,8516,8516
2,263,8520,8520
0,141,8524,8524
4,406,8526,8526
2,141,8533,8533
2,141,8567,8567
4,404,8627,8627
18,348,8687,8687
8,194,8688,8688
5,68,8688,8688
6,194,8689,8689
9,68,8689,8689
7,194,8689,8689
13,194,8689,8689
9,194,8689,8689
2,194,8691,8691
5,68,8698,8698
23,194,8699,8699
9,194,8699,8699
9,68,8699,8699
15,194,8699,8699
8,194,8699,8699
23,68,8699,8699
14,194,8699,8699
7,54,8709,8709
9,54,8709,8709
15,54,8714,8714
9,54,8720,8720
8,54,8720,8720
16,54,8722,8722
9,54,8722,8722
5,54,8722,8722
7,54,8723,8723
1,455,8748,8748
3,455,8748,8748
3,235,8755,8755
1,235,8755,8755
0,381,8764,8764
6,263,8794,8794
0,263,8796,8796
0,263,8802,8802
2,263,8804,8804
2,263,8821,8821
0,141,8850,8850
2,141,8858,8858
4,406,8859,8859
2,141,8868,8868
20,59,8888,8888
7,283,8888,8888
20,283,8888,8888
5,59,8889,8889
7,283,8910,8910
5,59,8911,8911
7,283,8923,8923
5,59,8924,8924
4,404,8959,8959
7,283,8965,8965
8,451,8966,8966
7,451,8967,8967
9,451,8967,8967
5,59,8967,8967
4,404,8984,8984
5,451,8988,8988
9,451,8989,8989
16,283,8991,8991
5,59,8992,8992
7,283,8992,8992
6,194,9013,9013
0,381,9089,9089
5,451,9099,9099
9,451,9099,9099
7,451,9108,9108
9,451,9111,9111
5,451,9112,9112
6,263,9117,9117
0,263,9119,9119
1,235,9137,9137
3,235,9137,9137
7,283,9158,9158
8,283,9158,9158
5,59,9159,9159
0,141,9173,9173
13,283,9174,9174
6,283,9174,9174
7,283,9174,9174
5,59,9175,9175
2,283,9177,9177
2,141,9182,9182
5,283,9185,9185
8,59,9185,9185
4,406,9190,9190
5,54,9196,9196
9,54,9196,9196
1,342,9200,9200
3,342,9200,9200
3,31,9204,9204
1,31,9204,9204
8,59,9207,9207
3,455,9212,9212
1,455,9212,9212
8,54,9217,9217
7,54,9218,9218
15,54,9228,9228
2,141,9230,9230
4,404,9291,9291
4,404,9305,9305
4,404,9315,9315
8,54,9327,9327
9,54,9328,9328
7,54,9328,9328
15,54,9334,9334
8,54,9340,9340
9,54,9340,9340
7,54,9341,9341
5,54,9342,9342
7,59,9361,9361
5,283,9361,9361
8,283,9365,9365
20,59,9365,9365
20,283,9365,9365
5,59,9367,9367
0,381,9411,9411
0,263,9439,9439
6,263,9439,9439
2,263,9449,9449
6,283,9470,9470
2,263,9484,9484
0,141,9496,9496
5,68,9498,9498
8,194,9498,9498
18,348,9499,9499
9,194,9499,9499
9,68,9499,9499
13,194,9501,9501
6,194,9501,9501
7,194,9502,9502
2,194,9504,9504
2,141,9505,9505
8,68,9505,9505
4,406,9522,9522
2,141,9530,9530
4,404,9623,9623
8,348,9652,9652
9,451,9660,9660
16,348,9661,9661
7,451,9661,9661
7,348,9662,9662
8,348,9694,9694
9,348,9695,9695
5,324,9696,9696
7,348,9696,9696
9,324,9697,9697
0,381,9738,9738
6,263,9761,9761
0,263,9763,9763
2,263,9770,9770
2,263,9785,9785
6,194,9807,9807
8,210,9816,9816
9,210,9817,9817
8,348,9819,9819
0,141,9821,9821
2,141,9832,9832
5,457,9837,9837
10,457,9840,9840
10,457,9850,9850
4,406,9855,9855
9,54,9890,9890
5,54,9890,9890
4,404,9955,9955
4,404,9969,9969
0,381,10062,10062
6,263,10086,10086
0,263,10088,10088
0,141,10146,10146
2,141,10155,10155
4,406,10185,10185
2,141,10194,10194
4,404,10288,10288
8,348,10299,10299
9,348,10300,10300
9,324,10301,10301
5,324,10301,10301
16,348,10331,10331
7,348,10334,10334
0,381,10388,10388
6,263,10408,10408
0,263,10409,10409
2,263,10418,10418
2,263,10447,10447
0,141,10473,10473
2,141,10481,10481
2,141,10495,10495
8,348,10502,10502
9,348,10503,10503
5,324,10504,10504
16,348,10504,10504
9,324,10505,10505
7,348,10510,10510
4,406,10518,10518
8,348,10593,10593
9,348,10594,10594
5,324,10595,10595
9,324,10596,10596
16,348,10598,10598
7,348,10600,10600
4,404,10618,10618
0,381,10713,10713
6,263,10730,10730
0,263,10732,10732
2,263,10740,10740
2,263,10748,10748
8,348,10760,10760
9,348,10761,10761
5,324,10762,10762
9,324,10763,10763
16,348,10770,10770
7,348,10771,10771
0,141,10798,10798
2,141,10807,10807
4,406,10850,10850
2,141,10856,10856
3,150,10932,10932
1,150,10932,10932
4,404,10950,10950
0,381,11038,11038
6,263,11052,11052
0,263,11053,11053
2,263,11062,11062
2,263,11110,11110
0,141,11123,11123
2,141,11132,11132
2,141,11157,11157
4,406,11181,11181
4,404,11282,11282
4,404,11299,11299
0,381,11362,11362
6,263,11375,11375
0,263,11376,11376
2,263,11385,11385
2,263,11412,11412
0,141,11448,11448
2,141,11456,11456
2,141,11458,11458
4,406,11513,11513
4,404,11614,11614
4,404,11629,11629
0,381,11687,11687
6,263,11700,11700
0,263,11701,11701
6,283,11703,11703
8,283,11704,11704
5,59,11705,11705
2,263,11710,11710
2,263,11713,11713
0,141,11771,11771
9,451,11774,11774
7,451,11774,11774
9,451,11780,11780
5,451,11780,11780
2,141,11781,11781
9,451,11784,11784
5,451,11784,11784
2,141,11820,11820
3,95,11845,11845
1,95,11845,11845
4,406,11846,11846
4,404,11947,11947
5,54,12003,12003
9,54,12003,12003
6,283,12006,12006
9,54,12009,12009
8,54,12009,12009
0,381,12012,12012
8,54,12013,12013
9,54,12013,12013
7,54,12014,12014
6,263,12023,12023
0,263,12024,12024
2,263,12033,12033
2,263,12074,12074
0,141,12097,12097
2,141,12106,12106
2,141,12121,12121
4,406,12177,12177
4,404,12278,12278
4,404,12295,12295
0,381,12337,12337
6,263,12344,12344
0,263,12345,12345
2,263,12354,12354
2,263,12375,12375
0,141,12421,12421
20,283,12461,12461
5,283,12461,12461
20,59,12462,12462
8,59,12462,12462
16,59,12463,12463
7,59,12464,12464
4,406,12509,12509
4,404,12608,12608
5,283,12623,12623
7,59,12624,12624
4,404,12633,12633
0,381,12662,12662
6,263,12667,12667
0,263,12668,12668
0,141,12746,12746
2,141,12756,12756
5,283,12764,12764
8,59,12765,12765
16,59,12767,12767
7,59,12768,12768
2,445,12773,12773
13,445,12773,12773
0,445,12773,12773
2,141,12784,12784
5,283,12788,12788
8,59,12789,12789
7,59,12791,12791
4,406,12841,12841
4,404,12939,12939
4,404,12964,12964
0,381,12989,12989
6,263,12993,12993
0,263,12995,12995
2,263,13002,13002
2,263,13038,13038
0,141,13074,13074
0,445,13079,13079
2,141,13082,13082
2,141,13085,13085
4,406,13173,13173
4,404,13273,13273
4,404,13300,13300
0,381,13314,13314
0,263,13315,13315
6,263,13315,13315
0,263,13323,13323
2,263,13325,13325
2,263,13339,13339
0,141,13399,13399
2,141,13408,13408
2,141,13446,13446
4,406,13503,13503
4,404,13604,13604
4,404,13625,13625
0,381,13636,13636
6,263,13641,13641
0,263,13642,13642
2,263,13650,13650
2,263,13700,13700
0,141,13722,13722
2,141,13729,13729
2,141,13747,13747
4,406,13834,13834
4,404,13936,13936
4,404,13948,13948
0,381,13959,13959
6,263,13967,13967
0,263,13967,13967
2,263,13976,13976
2,263,14002,14002
0,141,14043,14043
4,406,14167,14167
4,404,14266,14266
0,381,14281,14281
4,404,14291,14291
6,263,14292,14292
0,263,14292,14292
2,263,14303,14303
5,283,14356,14356
20,283,14356,14356
20,59,14357,14357
8,59,14357,14357
7,59,14358,14358
0,141,14366,14366
2,141,14375,14375
2,141,14411,14411
3,32,14477,14477
1,32,14477,14477
3,124,14478,14478
1,124,14478,14478
1,239,14480,14480
3,239,14480,14480
1,327,14483,14483
3,327,14483,14483
1,425,14486,14486
3,425,14486,14486
3,442,14490,14490
1,442,14490,14490
4,406,14497,14497
3,349,14550,14550
1,349,14550,14550
1,387,14554,14554
3,387,14554,14554
3,224,14556,14556
1,224,14556,14556
3,346,14560,14560
1,346,14560,14560
3,292,14561,14561
1,292,14561,14561
3,39,14561,14561
1,39,14561,14561
6,327,14564,14564
13,327,14564,14564
7,327,14564,14564
21,327,14565,14565
11,327,14566,14566
3,188,14566,14566
1,188,14566,14566
3,350,14566,14566
1,350,14566,14566
2,327,14567,14567
4,404,14597,14597
0,381,14602,14602
6,263,14618,14618
0,263,14619,14619
2,263,14627,14627
1,201,14635,14635
3,201,14635,14635
2,263,14665,14665
0,141,14687,14687
2,141,14696,14696
2,141,14712,14712
5,457,14784,14784
4,406,14828,14828
5,451,14901,14901
9,451,14902,14902
0,381,14927,14927
4,404,14929,14929
3,147,14936,14936
1,147,14936,14936
3,149,14937,14937
1,149,14937,14937
6,263,14941,14941
0,263,14942,14942
4,404,14944,14944
2,263,14951,14951
2,263,14966,14966
5,457,14991,14991
1,39,15005,15005
3,39,15005,15005
3,346,15009,15009
1,292,15009,15009
1,346,15009,15009
3,292,15009,15009
0,141,15012,15012
1,349,15078,15078
3,349,15078,15078
8,348,15085,15085
9,348,15086,15086
5,324,15087,15087
9,324,15088,15088
16,348,15120,15120
8,54,15130,15130
9,54,15131,15131
7,54,15131,15131
7,348,15135,15135
15,54,15139,15139
3,201,15154,15154
1,201,15154,15154
4,406,15159,15159
1,272,15162,15162
3,272,15162,15162
3,224,15231,15231
1,224,15231,15231
3,387,15232,15232
1,387,15232,15232
6,327,15236,15236
0,381,15249,15249
8,348,15252,15252
4,404,15260,15260
6,263,15263,15263
0,263,15265,15265
4,404,15275,15275
1,188,15306,15306
3,188,15306,15306
0,141,15335,15335
2,141,15344,15344
2,141,15374,15374
4,406,15491,15491
18,26,15552,15552
18,51,15552,15552
18,26,15564,15564
18,51,15565,15565
0,381,15572,15572
6,263,15589,15589
0,263,15590,15590
4,404,15593,15593
2,263,15599,15599
0,263,15607,15607
2,263,15628,15628
0,141,15658,15658
2,141,15667,15667
2,141,15676,15676
8,56,15702,15702
9,56,15706,15706
15,56,15711,15711
8,56,15733,15733
9,56,15734,15734
1,188,15760,15760
1,224,15765,15765
4,406,15824,15824
1,349,15826,15826
3,349,15826,15826
8,56,15879,15879
9,56,15880,15880
7,56,15883,15883
15,56,15893,15893
5,457,15894,15894
10,457,15897,15897
0,381,15897,15897
3,346,15903,15903
1,346,15903,15903
3,201,15908,15908
1,201,15908,15908
6,263,15911,15911
5,457,15912,15912
0,263,15913,15913
10,457,15914,15914
2,263,15921,15921
4,404,15925,15925
2,263,15929,15929
5,457,15968,15968
10,457,15970,15970
0,141,15983,15983
1,39,15983,15983
2,141,15991,15991
20,283,16023,16023
20,59,16023,16023
8,59,16023,16023
5,283,16024,16024
8,59,16037,16037
2,141,16037,16037
5,283,16037,16037
3,149,16053,16053
1,149,16053,16053
4,406,16154,16154
1,346,16217,16217
0,381,16220,16220
6,263,16233,16233
0,263,16234,16234
2,263,16243,16243
4,404,16256,16256
10,457,16276,16276
3,349,16278,16278
1,349,16278,16278
4,404,16281,16281
3,387,16284,16284
1,387,16284,16284
3,224,16284,16284
1,224,16284,16284
2,263,16290,16290
0,141,16306,16306
2,141,16314,16314
2,141,16338,16338
3,201,16434,16434
1,201,16434,16434
5,56,16447,16447
9,56,16447,16447
8,56,16455,16455
7,56,16456,16456
8,56,16479,16479
7,56,16479,16479
9,56,16479,16479
4,406,16486,16486
15,56,16493,16493
9,56,16493,16493
7,56,16494,16494
3,272,16508,16508
1,272,16508,16508
0,381,16543,16543
0,263,16559,16559
6,263,16559,16559
2,263,16568,16568
1,346,16585,16585
3,346,16585,16585
3,149,16586,16586
1,149,16586,16586
4,404,16588,16588
1,39,16588,16588
2,263,16592,16592
4,404,16603,16603
4,404,16613,16613
0,141,16627,16627
2,141,16636,16636
2,141,16639,16639
1,198,16652,16652
3,198,16652,16652
3,439,16655,16655
1,439,16655,16655
3,241,16659,16659
1,241,16659,16659
0,424,16663,16663
0,127,16691,16691
7,56,16707,16707
11,56,16709,16709
2,424,16730,16730
3,198,16736,16736
2,127,16762,16762
4,406,16816,16816
0,381,16869,16869
6,263,16881,16881
0,263,16882,16882
2,263,16893,16893
4,404,16921,16921
4,404,16938,16938
0,141,16954,16954
1,147,16955,16955
3,147,16955,16955
2,141,16962,16962
2,141,17001,17001
1,349,17028,17028
3,349,17028,17028
3,188,17044,17044
1,188,17044,17044
4,406,17149,17149
5,210,17152,17152
9,210,17152,17152
0,381,17193,17193
0,263,17207,17207
6,263,17207,17207
2,263,17217,17217
9,210,17228,17228
5,210,17228,17228
4,404,17253,17253
2,263,17254,17254
0,141,17278,17278
4,404,17280,17280
2,141,17288,17288
2,141,17302,17302
1,272,17414,17414
1,149,17415,17415
3,149,17415,17415
1,350,17417,17417
4,406,17479,17479
2,11,17484,17484
6,11,17484,17484
13,11,17484,17484
0,11,17485,17485
0,11,17491,17491
0,11,17495,17495
0,11,17499,17499
0,381,17516,17516
6,263,17530,17530
0,263,17530,17530
2,263,17540,17540
2,263,17556,17556
1,147,17556,17556
3,147,17556,17556
4,404,17585,17585
0,141,17602,17602
4,404,17606,17606
4,406,17810,17810
6,11,17811,17811
0,11,17812,17812
0,381,17838,17838
6,263,17852,17852
0,263,17853,17853
0,11,17888,17888
13,11,17888,17888
2,11,17888,17888
6,11,17888,17888
0,11,17898,17898
0,11,17904,17904
4,404,17916,17916
0,141,17923,17923
2,141,17932,17932
1,149,17933,17933
4,404,17934,17934
1,224,17935,17935
3,224,17935,17935
1,387,17940,17940
2,141,17965,17965
4,406,18140,18140
0,381,18163,18163
3,39,18168,18168
1,39,18168,18168
6,263,18177,18177
0,263,18178,18178
2,263,18186,18186
6,11,18213,18213
0,11,18215,18215
2,263,18219,18219
0,11,18219,18219
0,11,18223,18223
1,95,18236,18236
3,95,18236,18236
0,141,18248,18248
4,404,18248,18248
0,11,18250,18250
0,11,18254,18254
2,141,18257,18257
0,11,18264,18264
2,141,18266,18266
0,11,18271,18271
0,11,18275,18275
0,11,18281,18281
0,11,18291,18291
3,147,18316,18316
1,147,18316,18316
1,272,18385,18385
3,272,18385,18385
4,406,18473,18473
0,381,18488,18488
6,263,18502,18502
0,263,18504,18504
5,210,18505,18505
9,210,18505,18505
2,263,18512,18512
5,457,18515,18515
10,457,18517,18517
2,263,18520,18520
1,82,18535,18535
3,82,18535,18535
1,76,18540,18540
3,76,18540,18540
3,319,18541,18541
1,319,18541,18541
5,457,18559,18559
10,457,18562,18562
